id,state,country_id
2559,Satupa'itea,165
2560,Tuamasaga,165
2561,Va'a-o-Fonoti,165
2562,Vaisigano,165
2563,Other,165
2564,Acquaviva,166
2565,"Borgo Maggiore",166
2566,Chiesanuova,166
2567,Domagnano,166
2568,Faetano,166
2569,Fiorentino,166
2570,Montegiardino,166
2571,"San Marino Citta",166
2572,Serravalle,166
2573,Other,166
2574,Principe,167
2575,Principes,167
2576,"Sao Tome",167
2577,Other,167
2578,"Al Bahah",168
2579,"Al Hudud ash Shamaliyah",168
2580,"Al Jawf",168
2581,"Al Madinah",168
2582,"Al Qasim",168
2583,"Ar Riyad",168
2584,"Ash Sharqiyah",168
2585,'Asir,168
2586,Ha'il,168
2587,Jizan,168
2588,Makkah,168
2589,Najran,168
2590,Tabuk,168
2591,Other,168
2592,Dakar,169
2593,Diourbel,169
2594,Fatick,169
2595,Kaolack,169
2596,Kolda,169
2597,Louga,169
2598,Matam,169
2599,Saint-Louis,169
2600,Tambacounda,169
2601,Thies,169
2602,Ziguinchor,169
2603,Other,169
2604,Kosovo,170
2605,Montenegro,170
2606,Serbia,170
2607,Vojvodina,170
2608,Other,170
2609,"Anse aux Pins",171
2610,"Anse Boileau",171
2611,"Anse Etoile",171
2612,"Anse Louis",171
2613,"Anse Royale",171
2614,"Baie Lazare",171
2615,"Baie Sainte Anne",171
2616,"Beau Vallon",171
2617,"Bel Air",171
2618,"Bel Ombre",171
2619,Cascade,171
2620,Glacis,171
2621,"Grand' Anse",171
2622,"Grand' Anse",171
2623,"La Digue",171
2624,"La Riviere Anglaise",171
2625,"Mont Buxton",171
2626,"Mont Fleuri",171
2627,Plaisance,171
2628,"Pointe La Rue",171
2629,"Port Glaud",171
2630,"Saint Louis",171
2631,Takamaka,171
2632,Other,171
2633,"Western Area",172
2634,Other,172
2635,"Singapore (General)",173
2636,Other,173
2637,Banskobystricky,174
2638,Bratislavsky,174
2639,Kosicky,174
2640,Nitriansky,174
2641,Presovsky,174
2642,Trenciansky,174
2643,Trnavsky,174
2644,Zilinsky,174
2645,Other,174
2646,Ajdovscina,175
2647,Beltinci,175
2648,Benedikt,175
2649,"Bistrica ob Sotli",175
2650,Bled,175
2651,Bloke,175
2652,Bohinj,175
2653,Borovnica,175
2654,Bovec,175
2655,Braslovce,175
2656,Brda,175
2657,Brezice,175
2658,Brezovica,175
2659,Cankova,175
2660,Celje,175
2661,"Cerklje na Gorenjskem",175
2662,Cerknica,175
2663,Cerkno,175
2664,Cerkvenjak,175
2665,Crensovci,175
2666,"Crna na Koroskem",175
2667,Crnomelj,175
2668,Destrnik,175
2669,Divaca,175
2670,Dobje,175
2671,Dobrepolje,175
2672,Dobrna,175
2673,"Dobrova-Horjul-Polhov Gradec",175
2674,Dobrovnik-Dobronak,175
2675,"Dolenjske Toplice",175
2676,"Dol pri Ljubljani",175
2677,Domzale,175
2678,Dornava,175
2679,Dravograd,175
2680,Duplek,175
2681,"Gorenja Vas-Poljane",175
2682,Gorisnica,175
2683,"Gornja Radgona",175
2684,"Gornji Grad",175
2685,"Gornji Petrovci",175
2686,Grad,175
2687,Grosuplje,175
2688,Hajdina,175
2689,Hoce-Slivnica,175
2690,Hodos-Hodos,175
2691,Horjul,175
2692,Hrastnik,175
2693,Hrpelje-Kozina,175
2694,Idrija,175
2695,Ig,175
2696,"Ilirska Bistrica",175
2697,"Ivancna Gorica",175
2698,Izola-Isola,175
2699,Jesenice,175
2700,Jezersko,175
2701,Jursinci,175
2702,Kamnik,175
2703,Kanal,175
2704,Kidricevo,175
2705,Kobarid,175
2706,Kobilje,175
2707,Kocevje,175
2708,Komen,175
2709,Komenda,175
2710,Koper-Capodistria,175
2711,Kostel,175
2712,Kozje,175
2713,Kranj,175
2714,"Kranjska Gora",175
2715,Krizevci,175
2716,Krsko,175
2717,Kungota,175
2718,Kuzma,175
2719,Lasko,175
2720,Lenart,175
2721,Lendava-Lendva,175
2722,Litija,175
2723,Ljubljana,175
2724,Ljubno,175
2725,Ljutomer,175
2726,Logatec,175
2727,"Loska Dolina",175
2728,"Loski Potok",175
2729,"Lovrenc na Pohorju",175
2730,Luce,175
2731,Lukovica,175
2732,Majsperk,175
2733,Maribor,175
2734,Markovci,175
2735,Medvode,175
2736,Menges,175
2737,Metlika,175
2738,Mezica,175
2739,"Miklavz na Dravskem Polju",175
2740,Miren-Kostanjevica,175
2741,"Mirna Pec",175
2742,Mislinja,175
2743,Moravce,175
2744,"Moravske Toplice",175
2745,Mozirje,175
2746,"Murska Sobota",175
2747,Muta,175
2748,Naklo,175
2749,Nazarje,175
